Observation_id,Phase,Behaviour,Behavioural_category,Modifier,Point_Event_Count,Phase_Duration_s,Rate
Rubezahl_FC_15102022_1532,Habituation,HSH,Reaction,None,3,341,0.008797653958944282
Rubezahl_FC_15102022_1532,Habituation,Look,Reaction,At speaker,5,341,0.01466275659824047
Rubezahl_FC_15102022_1532,Habituation,Look,Reaction,Away from speaker,16,341,0.0469208211143695
Rubezahl_FC_15102022_1532,Habituation,Voc,Reaction,Contact,9,341,0.026392961876832845
Rubezahl_FC_15102022_1532,Silence_1,Agn,Interaction,Towards other,1,95,0.010526315789473684
Rubezahl_FC_15102022_1532,Silence_1,Look,Reaction,At speaker,3,95,0.031578947368421054
Rubezahl_FC_15102022_1532,Silence_1,Look,Reaction,Away from speaker,3,95,0.031578947368421054
Rubezahl_FC_15102022_1532,Silence_1,Voc,Reaction,Contact,2,95,0.021052631578947368
Rubezahl_FC_15102022_1532,Silence_2,HSH,Reaction,None,2,397,0.005037783375314861
Rubezahl_FC_15102022_1532,Silence_2,Look,Reaction,Away from speaker,4,397,0.010075566750629723
Rubezahl_FC_15102022_1532,Silence_3,Fllw,Interaction,Kin,1,711,0.0014064697609001407
Rubezahl_FC_15102022_1532,Silence_3,HSH,Reaction,None,5,711,0.007032348804500703
Rubezahl_FC_15102022_1532,Silence_3,Look,Reaction,At speaker,1,711,0.0014064697609001407
Rubezahl_FC_15102022_1532,Silence_3,Voc,Reaction,Contact,1,711,0.0014064697609001407
Rubezahl_FRF_29102022_1043,Dishabituation,FVO,Reaction,Distance,5,659,0.007587253414264037
Rubezahl_FRF_29102022_1043,Dishabituation,FVO,Reaction,Recruitment,9,659,0.013657056145675266
Rubezahl_FRF_29102022_1043,Dishabituation,HSH,Reaction,None,2,659,0.0030349013657056147
Rubezahl_FRF_29102022_1043,Dishabituation,Look,Reaction,At speaker,40,659,0.06069802731411229
Rubezahl_FRF_29102022_1043,Dishabituation,Look,Reaction,Away from speaker,16,659,0.024279210925644917
Rubezahl_FRF_29102022_1043,Dishabituation,Voc,Reaction,Contact,17,659,0.025796661608497723
Rubezahl_FRF_29102022_1043,Habituation,FVO,Reaction,Distance,11,360,0.030555555555555555
Rubezahl_FRF_29102022_1043,Habituation,FVO,Reaction,Other,5,360,0.013888888888888888
Rubezahl_FRF_29102022_1043,Habituation,Htlt,Reaction,None,3,360,0.008333333333333333
Rubezahl_FRF_29102022_1043,Habituation,Look,Reaction,At speaker,12,360,0.03333333333333333
Rubezahl_FRF_29102022_1043,Habituation,Look,Reaction,Away from speaker,10,360,0.027777777777777776
Rubezahl_FRF_29102022_1043,Habituation,Voc,Reaction,Contact,8,360,0.022222222222222223
Rubezahl_FRF_29102022_1043,Silence_1,FVO,Reaction,Distance,6,114,0.05263157894736842
Rubezahl_FRF_29102022_1043,Silence_1,FVO,Reaction,Other,16,114,0.14035087719298245
Rubezahl_FRF_29102022_1043,Silence_1,Look,Reaction,At speaker,5,114,0.043859649122807015
Rubezahl_FRF_29102022_1043,Silence_1,Look,Reaction,Away from speaker,2,114,0.017543859649122806
Rubezahl_FRF_29102022_1043,Silence_2,FVO,Reaction,Distance,2,415,0.004819277108433735
Rubezahl_FRF_29102022_1043,Silence_2,FVO,Reaction,Other,1,415,0.0024096385542168677
Rubezahl_FRF_29102022_1043,Silence_2,Look,Reaction,At speaker,5,415,0.012048192771084338
Rubezahl_FRF_29102022_1043,Silence_2,Look,Reaction,Away from speaker,4,415,0.00963855421686747
Rubezahl_FRF_29102022_1043,Silence_2,Voc,Reaction,Contact,2,415,0.004819277108433735
Rubezahl_FRF_29102022_1043,Silence_3,Look,Reaction,At speaker,10,728,0.013736263736263736
Rubezahl_FRF_29102022_1043,Silence_3,Look,Reaction,Away from speaker,6,728,0.008241758241758242
Rubezahl_FRF_29102022_1043,Silence_3,Voc,Reaction,Contact,7,728,0.009615384615384616
Rubezahl_FRP_22102022_1810,Dishabituation,FVO,Reaction,Distance,2,701,0.0028530670470756064
Rubezahl_FRP_22102022_1810,Dishabituation,FVO,Reaction,Other,1,701,0.0014265335235378032
Rubezahl_FRP_22102022_1810,Dishabituation,FVO,Reaction,Recruitment,2,701,0.0028530670470756064
Rubezahl_FRP_22102022_1810,Dishabituation,HSH,Reaction,None,2,701,0.0028530670470756064
Rubezahl_FRP_22102022_1810,Dishabituation,Htlt,Reaction,None,5,701,0.007132667617689016
Rubezahl_FRP_22102022_1810,Dishabituation,Look,Reaction,At speaker,53,701,0.07560627674750357
Rubezahl_FRP_22102022_1810,Dishabituation,Look,Reaction,Away from speaker,16,701,0.02282453637660485
Rubezahl_FRP_22102022_1810,Dishabituation,Voc,Reaction,Contact,17,701,0.024251069900142655
Rubezahl_FRP_22102022_1810,Dishabituation,Voc,Reaction,Recruitment,6,701,0.008559201141226819
Rubezahl_FRP_22102022_1810,Habituation,FVO,Reaction,Distance,1,403,0.0024813895781637717
Rubezahl_FRP_22102022_1810,Habituation,FVO,Reaction,Other,1,403,0.0024813895781637717
Rubezahl_FRP_22102022_1810,Habituation,HSH,Reaction,None,3,403,0.007444168734491315
Rubezahl_FRP_22102022_1810,Habituation,Htlt,Reaction,None,3,403,0.007444168734491315
Rubezahl_FRP_22102022_1810,Habituation,Look,Reaction,At speaker,49,403,0.12158808933002481
Rubezahl_FRP_22102022_1810,Habituation,Look,Reaction,Away from speaker,17,403,0.04218362282878412
Rubezahl_FRP_22102022_1810,Habituation,Voc,Reaction,Contact,6,403,0.01488833746898263
Rubezahl_FRP_22102022_1810,Silence_1,FVO,Reaction,Distance,5,158,0.03164556962025317
Rubezahl_FRP_22102022_1810,Silence_1,HSH,Reaction,None,1,158,0.006329113924050633
Rubezahl_FRP_22102022_1810,Silence_1,Htlt,Reaction,None,3,158,0.0189873417721519
Rubezahl_FRP_22102022_1810,Silence_1,Look,Reaction,At speaker,8,158,0.05063291139240506
Rubezahl_FRP_22102022_1810,Silence_1,Look,Reaction,Away from speaker,43,158,0.2721518987341772
Rubezahl_FRP_22102022_1810,Silence_1,Voc,Reaction,Contact,2,158,0.012658227848101266
Rubezahl_FRP_22102022_1810,Silence_2,FVO,Reaction,Distance,1,459,0.002178649237472767
Rubezahl_FRP_22102022_1810,Silence_2,HSH,Reaction,None,1,459,0.002178649237472767
Rubezahl_FRP_22102022_1810,Silence_2,Htlt,Reaction,None,1,459,0.002178649237472767
Rubezahl_FRP_22102022_1810,Silence_2,Look,Reaction,At speaker,9,459,0.0196078431372549
Rubezahl_FRP_22102022_1810,Silence_2,Look,Reaction,Away from speaker,1,459,0.002178649237472767
Rubezahl_FRP_22102022_1810,Silence_2,Voc,Reaction,Contact,1,459,0.002178649237472767
Rubezahl_FRP_22102022_1810,Silence_3,FVO,Reaction,Distance,4,801,0.004993757802746567
Rubezahl_FRP_22102022_1810,Silence_3,HSH,Reaction,None,2,801,0.0024968789013732834
Rubezahl_FRP_22102022_1810,Silence_3,Htlt,Reaction,None,1,801,0.0012484394506866417
Rubezahl_FRP_22102022_1810,Silence_3,Look,Reaction,At speaker,5,801,0.006242197253433208
Rubezahl_FRP_22102022_1810,Silence_3,Look,Reaction,Away from speaker,33,801,0.04119850187265917
Rubezahl_FRP_22102022_1810,Silence_3,Voc,Reaction,Contact,5,801,0.006242197253433208
Rubezahl_FRP_22102022_1810,Silence_3,Voc,Reaction,Recruitment,16,801,0.019975031210986267
Taras_FC_08112022_1000,Dishabituation,Look,Reaction,Away from speaker,1,625,0.0016
Taras_FC_08112022_1000,Habituation,Agn,Interaction,Towards other,1,330,0.0030303030303030303
Taras_FC_08112022_1000,Habituation,Fllw,Interaction,Kin,1,330,0.0030303030303030303
Taras_FC_08112022_1000,Habituation,Look,Reaction,At speaker,2,330,0.006060606060606061
Taras_FC_08112022_1000,Habituation,Look,Reaction,Away from speaker,11,330,0.03333333333333333
Taras_FC_08112022_1000,Habituation,Voc,Reaction,Contact,2,330,0.006060606060606061
Taras_FC_08112022_1000,Silence_1,Look,Reaction,At speaker,2,80,0.025
Taras_FC_08112022_1000,Silence_1,Look,Reaction,Away from speaker,1,80,0.0125
Taras_FC_08112022_1000,Silence_2,Look,Reaction,At speaker,1,380,0.002631578947368421
Taras_FC_08112022_1000,Silence_2,Look,Reaction,Away from speaker,4,380,0.010526315789473684
Taras_FC_08112022_1000,Silence_3,Look,Reaction,Away from speaker,2,694,0.002881844380403458
Taras_FRP_11112022_0843,Dishabituation,FVO,Reaction,Distance,18,637,0.0282574568288854
Taras_FRP_11112022_0843,Dishabituation,FVO,Reaction,Other,17,637,0.026687598116169546
Taras_FRP_11112022_0843,Dishabituation,Fllw,Interaction,Kin,2,637,0.0031397174254317113
Taras_FRP_11112022_0843,Dishabituation,HSH,Reaction,None,6,637,0.009419152276295133
Taras_FRP_11112022_0843,Dishabituation,Htlt,Reaction,None,1,637,0.0015698587127158557
Taras_FRP_11112022_0843,Dishabituation,Look,Reaction,At speaker,11,637,0.01726844583987441
Taras_FRP_11112022_0843,Dishabituation,Look,Reaction,Away from speaker,39,637,0.061224489795918366
Taras_FRP_11112022_0843,Dishabituation,Voc,Reaction,Contact,16,637,0.02511773940345369
Taras_FRP_11112022_0843,Habituation,Agn,Interaction,Towards other,6,346,0.017341040462427744
Taras_FRP_11112022_0843,Habituation,FVO,Reaction,Distance,2,346,0.005780346820809248
Taras_FRP_11112022_0843,Habituation,Fllw,Interaction,Kin,1,346,0.002890173410404624
Taras_FRP_11112022_0843,Habituation,HSH,Reaction,None,7,346,0.02023121387283237
Taras_FRP_11112022_0843,Habituation,Htlt,Reaction,None,2,346,0.005780346820809248
Taras_FRP_11112022_0843,Habituation,Look,Reaction,At speaker,20,346,0.057803468208092484
Taras_FRP_11112022_0843,Habituation,Look,Reaction,Away from speaker,55,346,0.15895953757225434
Taras_FRP_11112022_0843,Habituation,Voc,Reaction,Contact,8,346,0.023121387283236993
Taras_FRP_11112022_0843,Silence_1,Look,Reaction,At speaker,2,90,0.022222222222222223
Taras_FRP_11112022_0843,Silence_1,Look,Reaction,Away from speaker,15,90,0.16666666666666666
Taras_FRP_11112022_0843,Silence_1,Voc,Reaction,Contact,1,90,0.011111111111111112
Taras_FRP_11112022_0843,Silence_2,Agn,Interaction,Towards other,1,391,0.0025575447570332483
Taras_FRP_11112022_0843,Silence_2,FVO,Reaction,Distance,3,391,0.0076726342710997444
Taras_FRP_11112022_0843,Silence_2,Look,Reaction,At speaker,2,391,0.005115089514066497
Taras_FRP_11112022_0843,Silence_2,Look,Reaction,Away from speaker,11,391,0.028132992327365727
Taras_FRP_11112022_0843,Silence_2,Voc,Reaction,Contact,2,391,0.005115089514066497
Taras_FRP_11112022_0843,Silence_3,FVO,Reaction,Distance,5,708,0.007062146892655367
Taras_FRP_11112022_0843,Silence_3,FVO,Reaction,Other,2,708,0.002824858757062147
Taras_FRP_11112022_0843,Silence_3,Look,Reaction,At speaker,2,708,0.002824858757062147
Taras_FRP_11112022_0843,Silence_3,Look,Reaction,Away from speaker,4,708,0.005649717514124294
Taras_FRP_11112022_0843,Silence_3,Voc,Reaction,Contact,4,708,0.005649717514124294
Trevor_FC_13102022_0952,Dishabituation,FVO,Reaction,Distance,9,648,0.013888888888888888
Trevor_FC_13102022_0952,Dishabituation,FVO,Reaction,Other,24,648,0.037037037037037035
Trevor_FC_13102022_0952,Dishabituation,Fllw,Interaction,Kin,1,648,0.0015432098765432098
Trevor_FC_13102022_0952,Dishabituation,Look,Reaction,At speaker,5,648,0.007716049382716049
Trevor_FC_13102022_0952,Dishabituation,Look,Reaction,Away from speaker,8,648,0.012345679012345678
Trevor_FC_13102022_0952,Dishabituation,Voc,Reaction,Contact,4,648,0.006172839506172839
Trevor_FC_13102022_0952,Dishabituation,Voc,Reaction,Distance,1,648,0.0015432098765432098
Trevor_FC_13102022_0952,Dishabituation,Voc,Reaction,Other,1,648,0.0015432098765432098
Trevor_FC_13102022_0952,Habituation,FVO,Reaction,Distance,11,359,0.03064066852367688
Trevor_FC_13102022_0952,Habituation,FVO,Reaction,Other,10,359,0.027855153203342618
Trevor_FC_13102022_0952,Habituation,HSH,Reaction,None,1,359,0.002785515320334262
Trevor_FC_13102022_0952,Habituation,Htlt,Reaction,None,2,359,0.005571030640668524
Trevor_FC_13102022_0952,Habituation,Look,Reaction,At speaker,22,359,0.06128133704735376
Trevor_FC_13102022_0952,Habituation,Look,Reaction,Away from speaker,18,359,0.05013927576601671
Trevor_FC_13102022_0952,Habituation,Voc,Reaction,Contact,5,359,0.013927576601671309
Trevor_FC_13102022_0952,Habituation,Voc,Reaction,Recruitment,10,359,0.027855153203342618
Trevor_FC_13102022_0952,Silence_1,FVO,Reaction,Distance,4,105,0.0380952380952381
Trevor_FC_13102022_0952,Silence_1,FVO,Reaction,Other,7,105,0.06666666666666667
Trevor_FC_13102022_0952,Silence_1,FVO,Reaction,Recruitment,1,105,0.009523809523809525
Trevor_FC_13102022_0952,Silence_1,Look,Reaction,At speaker,5,105,0.047619047619047616
Trevor_FC_13102022_0952,Silence_1,Look,Reaction,Away from speaker,23,105,0.21904761904761905
Trevor_FC_13102022_0952,Silence_1,Voc,Reaction,Contact,3,105,0.02857142857142857
Trevor_FC_13102022_0952,Silence_1,Voc,Reaction,Recruitment,10,105,0.09523809523809523
Trevor_FC_13102022_0952,Silence_2,FVO,Reaction,Distance,1,405,0.0024691358024691358
Trevor_FC_13102022_0952,Silence_2,FVO,Reaction,Other,6,405,0.014814814814814815
Trevor_FC_13102022_0952,Silence_2,Look,Reaction,At speaker,1,405,0.0024691358024691358
Trevor_FC_13102022_0952,Silence_2,Look,Reaction,Away from speaker,2,405,0.0049382716049382715
Trevor_FC_13102022_0952,Silence_2,Voc,Reaction,Contact,4,405,0.009876543209876543
Trevor_FC_13102022_0952,Silence_3,Look,Reaction,At speaker,8,714,0.011204481792717087
Trevor_FC_13102022_0952,Silence_3,Look,Reaction,Away from speaker,5,714,0.0070028011204481795
Trevor_FC_13102022_0952,Silence_3,Voc,Reaction,Contact,3,714,0.004201680672268907
Trevor_FRF_30102022_0919,Dishabituation,FVO,Reaction,Distance,9,673,0.01337295690936107
Trevor_FRF_30102022_0919,Dishabituation,FVO,Reaction,Recruitment,16,673,0.0237741456166419
Trevor_FRF_30102022_0919,Dishabituation,Htlt,Reaction,None,1,673,0.0014858841010401188
Trevor_FRF_30102022_0919,Dishabituation,Look,Reaction,At speaker,7,673,0.010401188707280832
Trevor_FRF_30102022_0919,Dishabituation,Look,Reaction,Away from speaker,12,673,0.017830609212481426
Trevor_FRF_30102022_0919,Habituation,FVO,Reaction,Departure,19,384,0.049479166666666664
Trevor_FRF_30102022_0919,Habituation,FVO,Reaction,Distance,10,384,0.026041666666666668
Trevor_FRF_30102022_0919,Habituation,FVO,Reaction,Other,7,384,0.018229166666666668
Trevor_FRF_30102022_0919,Habituation,FVO,Reaction,Recruitment,22,384,0.057291666666666664
Trevor_FRF_30102022_0919,Habituation,Htlt,Reaction,None,1,384,0.0026041666666666665
Trevor_FRF_30102022_0919,Habituation,Look,Reaction,At speaker,10,384,0.026041666666666668
Trevor_FRF_30102022_0919,Habituation,Look,Reaction,Away from speaker,14,384,0.036458333333333336
Trevor_FRF_30102022_0919,Habituation,Voc,Reaction,Distance,1,384,0.0026041666666666665
Trevor_FRF_30102022_0919,Silence_1,FVO,Reaction,Distance,5,130,0.038461538461538464
Trevor_FRF_30102022_0919,Silence_1,FVO,Reaction,Other,1,130,0.007692307692307693
Trevor_FRF_30102022_0919,Silence_1,FVO,Reaction,Recruitment,10,130,0.07692307692307693
Trevor_FRF_30102022_0919,Silence_1,Htlt,Reaction,None,3,130,0.023076923076923078
Trevor_FRF_30102022_0919,Silence_1,Look,Reaction,At speaker,13,130,0.1
Trevor_FRF_30102022_0919,Silence_1,Look,Reaction,Away from speaker,12,130,0.09230769230769231
Trevor_FRF_30102022_0919,Silence_1,Voc,Reaction,Contact,1,130,0.007692307692307693
Trevor_FRF_30102022_0919,Silence_2,FVO,Reaction,Recruitment,7,429,0.016317016317016316
Trevor_FRF_30102022_0919,Silence_2,Look,Reaction,At speaker,4,429,0.009324009324009324
Trevor_FRF_30102022_0919,Silence_3,FVO,Reaction,Distance,5,744,0.006720430107526882
Trevor_FRF_30102022_0919,Silence_3,FVO,Reaction,Other,1,744,0.0013440860215053765
Trevor_FRF_30102022_0919,Silence_3,FVO,Reaction,Recruitment,4,744,0.005376344086021506
Trevor_FRF_30102022_0919,Silence_3,Look,Reaction,At speaker,7,744,0.009408602150537635
Trevor_FRF_30102022_0919,Silence_3,Look,Reaction,Away from speaker,10,744,0.013440860215053764
Trevor_PRF_27102022_1050,Dishabituation,Fllw,Interaction,Kin,1,634,0.0015772870662460567
Trevor_PRF_27102022_1050,Dishabituation,Look,Reaction,At speaker,8,634,0.012618296529968454
Trevor_PRF_27102022_1050,Dishabituation,Look,Reaction,Away from speaker,26,634,0.04100946372239748
Trevor_PRF_27102022_1050,Dishabituation,Voc,Reaction,Distance,1,634,0.0015772870662460567
Trevor_PRF_27102022_1050,Habituation,Htlt,Reaction,None,2,334,0.005988023952095809
Trevor_PRF_27102022_1050,Habituation,Look,Reaction,At speaker,20,334,0.059880239520958084
Trevor_PRF_27102022_1050,Habituation,Look,Reaction,Away from speaker,17,334,0.05089820359281437
Trevor_PRF_27102022_1050,Habituation,Voc,Reaction,Contact,4,334,0.011976047904191617
Trevor_PRF_27102022_1050,Habituation,Voc,Reaction,Distance,1,334,0.0029940119760479044
Trevor_PRF_27102022_1050,Habituation,Voc,Reaction,Recruitment,2,334,0.005988023952095809
Trevor_PRF_27102022_1050,Silence_1,Look,Reaction,At speaker,3,88,0.03409090909090909
Trevor_PRF_27102022_1050,Silence_1,Look,Reaction,Away from speaker,2,88,0.022727272727272728
Trevor_PRF_27102022_1050,Silence_2,Look,Reaction,At speaker,2,388,0.005154639175257732
Trevor_PRF_27102022_1050,Silence_2,Look,Reaction,Away from speaker,4,388,0.010309278350515464
Trevor_PRF_27102022_1050,Silence_3,Fllw,Interaction,Kin,2,724,0.0027624309392265192
Trevor_PRF_27102022_1050,Silence_3,Look,Reaction,At speaker,4,724,0.0055248618784530384
Trevor_PRF_27102022_1050,Silence_3,Look,Reaction,Away from speaker,8,724,0.011049723756906077
Triton_FC_07112022_0928,Dishabituation,FVO,Reaction,Distance,18,660,0.02727272727272727
Triton_FC_07112022_0928,Dishabituation,FVO,Reaction,Other,3,660,0.004545454545454545
Triton_FC_07112022_0928,Dishabituation,HSH,Reaction,None,2,660,0.0030303030303030303
Triton_FC_07112022_0928,Dishabituation,Htlt,Reaction,None,10,660,0.015151515151515152
Triton_FC_07112022_0928,Dishabituation,Look,Reaction,At speaker,10,660,0.015151515151515152
Triton_FC_07112022_0928,Dishabituation,Look,Reaction,Away from speaker,54,660,0.08181818181818182
Triton_FC_07112022_0928,Dishabituation,Voc,Reaction,Contact,4,660,0.006060606060606061
Triton_FC_07112022_0928,Habituation,FVO,Reaction,Distance,6,374,0.016042780748663103
Triton_FC_07112022_0928,Habituation,FVO,Reaction,Other,7,374,0.01871657754010695
Triton_FC_07112022_0928,Habituation,Fllw,Interaction,Kin,1,374,0.00267379679144385
Triton_FC_07112022_0928,Habituation,HSH,Reaction,None,4,374,0.0106951871657754
Triton_FC_07112022_0928,Habituation,Look,Reaction,At speaker,30,374,0.08021390374331551
Triton_FC_07112022_0928,Habituation,Look,Reaction,Away from speaker,54,374,0.1443850267379679
Triton_FC_07112022_0928,Habituation,Voc,Reaction,Contact,13,374,0.034759358288770054
Triton_FC_07112022_0928,Habituation,Voc,Reaction,Recruitment,5,374,0.013368983957219251
Triton_FC_07112022_0928,Silence_1,FVO,Reaction,Distance,1,115,0.008695652173913044
Triton_FC_07112022_0928,Silence_1,FVO,Reaction,Other,1,115,0.008695652173913044
Triton_FC_07112022_0928,Silence_1,Fllw,Interaction,Kin,1,115,0.008695652173913044
Triton_FC_07112022_0928,Silence_1,Htlt,Reaction,None,1,115,0.008695652173913044
Triton_FC_07112022_0928,Silence_1,Look,Reaction,At speaker,16,115,0.1391304347826087
Triton_FC_07112022_0928,Silence_1,Look,Reaction,Away from speaker,3,115,0.02608695652173913
Triton_FC_07112022_0928,Silence_1,Voc,Reaction,Contact,1,115,0.008695652173913044
Triton_FC_07112022_0928,Silence_2,FVO,Reaction,Distance,3,415,0.007228915662650603
Triton_FC_07112022_0928,Silence_2,Htlt,Reaction,None,6,415,0.014457831325301205
Triton_FC_07112022_0928,Silence_2,Look,Reaction,Away from speaker,12,415,0.02891566265060241
Triton_FC_07112022_0928,Silence_2,Voc,Reaction,Contact,1,415,0.0024096385542168677
Triton_FC_07112022_0928,Silence_3,FVO,Reaction,Distance,4,737,0.005427408412483039
Triton_FC_07112022_0928,Silence_3,FVO,Reaction,Other,1,737,0.0013568521031207597
Triton_FC_07112022_0928,Silence_3,Look,Reaction,Away from speaker,3,737,0.004070556309362279
Triton_FC_07112022_0928,Silence_3,Voc,Reaction,Contact,2,737,0.0027137042062415195
Triton_FC_14102022_0948,Dishabituation,FVO,Reaction,Distance,1,655,0.0015267175572519084
Triton_FC_14102022_0948,Habituation,FVO,Reaction,Distance,4,358,0.0111731843575419
Triton_FC_14102022_0948,Habituation,FVO,Reaction,Other,2,358,0.00558659217877095
Triton_FC_14102022_0948,Silence_1,FVO,Reaction,Other,1,112,0.008928571428571428
Triton_FC_14102022_0948,Silence_1,Htlt,Reaction,None,1,112,0.008928571428571428
Triton_FC_14102022_0948,Silence_1,Look,Reaction,Away from speaker,1,112,0.008928571428571428
Triton_FC_14102022_0948,Silence_2,NA,NA,NA,0,411,0
Triton_FC_14102022_0948,Silence_3,FVO,Reaction,Distance,2,731,0.0027359781121751026
Triton_FC_14102022_0948,Silence_3,FVO,Reaction,Other,2,731,0.0027359781121751026
Triton_FC_14102022_0948,Silence_3,Htlt,Reaction,None,1,731,0.0013679890560875513
Triton_FC_14102022_0948,Silence_3,Look,Reaction,At speaker,1,731,0.0013679890560875513
Triton_FRF_23112022_1039,Dishabituation,FVO,Reaction,Distance,11,632,0.01740506329113924
Triton_FRF_23112022_1039,Dishabituation,FVO,Reaction,Other,7,632,0.011075949367088608
