Observation_id,Phase,Behaviour,Behavioural_category,Modifier,Point_Event_Count
Ornella_FRF_29102022_1032,Habituation,FVO,Reaction,Other,8
Ornella_FRF_29102022_1032,Habituation,Htlt,Reaction,None,1
Ornella_FRF_29102022_1032,Habituation,Look,Reaction,Away from speaker,1
Ornella_FRF_29102022_1032,Silence_1,Agn,Interaction,Towards other,1
Ornella_FRF_29102022_1032,Silence_1,FVO,Reaction,Other,3
Ornella_FRF_29102022_1032,Silence_1,Htlt,Reaction,None,1
Ornella_FRF_29102022_1032,Silence_1,Look,Reaction,At speaker,14
Ornella_FRF_29102022_1032,Silence_1,Look,Reaction,Away from speaker,8
Ornella_FRF_29102022_1032,Silence_1,Voc,Reaction,Contact,1
Ornella_FRF_29102022_1032,Silence_2,FVO,Reaction,Other,1
Ornella_FRF_29102022_1032,Silence_2,Htlt,Reaction,None,2
Ornella_FRF_29102022_1032,Silence_2,Look,Reaction,Away from speaker,2
Ornella_FRF_29102022_1032,Silence_3,FVO,Reaction,Distance,8
Ornella_FRF_29102022_1032,Silence_3,FVO,Reaction,Other,3
Ornella_FRF_29102022_1032,Silence_3,Fllw,Interaction,Kin,2
Ornella_FRF_29102022_1032,Silence_3,Htlt,Reaction,None,6
Ornella_FRF_29102022_1032,Silence_3,Look,Reaction,At speaker,5
Ornella_FRF_29102022_1032,Silence_3,Look,Reaction,Away from speaker,18
Ornella_PRF_17102022_1015,Dishabituation,FVO,Reaction,Distance,9
Ornella_PRF_17102022_1015,Dishabituation,FVO,Reaction,Other,2
Ornella_PRF_17102022_1015,Dishabituation,Look,Reaction,At speaker,4
Ornella_PRF_17102022_1015,Dishabituation,Look,Reaction,Away from speaker,1
Ornella_PRF_17102022_1015,Habituation,FVO,Reaction,Distance,5
Ornella_PRF_17102022_1015,Habituation,FVO,Reaction,Other,6
Ornella_PRF_17102022_1015,Habituation,Htlt,Reaction,None,2
Ornella_PRF_17102022_1015,Habituation,Look,Reaction,At speaker,1
Ornella_PRF_17102022_1015,Habituation,Look,Reaction,Away from speaker,11
Ornella_PRF_17102022_1015,Habituation,Voc,Reaction,Contact,2
Ornella_PRF_17102022_1015,Silence_1,FVO,Reaction,Distance,1
Ornella_PRF_17102022_1015,Silence_1,FVO,Reaction,Other,1
Ornella_PRF_17102022_1015,Silence_1,Look,Reaction,At speaker,1
Ornella_PRF_17102022_1015,Silence_1,Look,Reaction,Away from speaker,2
Ornella_PRF_17102022_1015,Silence_2,FVO,Reaction,Recruitment,1
Ornella_PRF_17102022_1015,Silence_2,Look,Reaction,At speaker,5
Ornella_PRF_17102022_1015,Silence_2,Look,Reaction,Away from speaker,2
Ornella_PRF_17102022_1015,Silence_2,Voc,Reaction,Contact,1
Ornella_PRF_17102022_1015,Silence_3,Htlt,Reaction,None,2
Ornella_PRF_17102022_1015,Silence_3,Look,Reaction,At speaker,6
Ornella_PRF_17102022_1015,Silence_3,Look,Reaction,Away from speaker,5
Pudding_FC_31102022_1020,Dishabituation,FVO,Reaction,Departure,5
Pudding_FC_31102022_1020,Dishabituation,FVO,Reaction,Distance,2
Pudding_FC_31102022_1020,Dishabituation,FVO,Reaction,Other,4
Pudding_FC_31102022_1020,Dishabituation,FVO,Reaction,Recruitment,23
Pudding_FC_31102022_1020,Dishabituation,HSH,Reaction,None,2
Pudding_FC_31102022_1020,Dishabituation,Look,Reaction,At speaker,8
Pudding_FC_31102022_1020,Dishabituation,Look,Reaction,Away from speaker,3
Pudding_FC_31102022_1020,Dishabituation,Voc,Reaction,Contact,7
Pudding_FC_31102022_1020,Dishabituation,Voc,Reaction,Recruitment,6
Pudding_FC_31102022_1020,Habituation,FVO,Reaction,Departure,17
Pudding_FC_31102022_1020,Habituation,FVO,Reaction,Distance,6
Pudding_FC_31102022_1020,Habituation,FVO,Reaction,Other,4
Pudding_FC_31102022_1020,Habituation,FVO,Reaction,Recruitment,20
Pudding_FC_31102022_1020,Habituation,Htlt,Reaction,None,7
Pudding_FC_31102022_1020,Habituation,Look,Reaction,At speaker,25
Pudding_FC_31102022_1020,Habituation,Look,Reaction,Away from speaker,2
Pudding_FC_31102022_1020,Habituation,Voc,Reaction,Contact,6
Pudding_FC_31102022_1020,Silence_1,FVO,Reaction,Distance,6
Pudding_FC_31102022_1020,Silence_1,FVO,Reaction,Other,1
Pudding_FC_31102022_1020,Silence_1,FVO,Reaction,Recruitment,15
Pudding_FC_31102022_1020,Silence_1,Look,Reaction,At speaker,17
Pudding_FC_31102022_1020,Silence_2,FVO,Reaction,Other,2
Pudding_FC_31102022_1020,Silence_2,FVO,Reaction,Recruitment,4
Pudding_FC_31102022_1020,Silence_3,FVO,Reaction,Departure,6
Pudding_FC_31102022_1020,Silence_3,FVO,Reaction,Distance,1
Pudding_FC_31102022_1020,Silence_3,FVO,Reaction,Other,1
Pudding_FC_31102022_1020,Silence_3,FVO,Reaction,Recruitment,4
Pudding_FC_31102022_1020,Silence_3,HSH,Reaction,None,2
Pudding_FC_31102022_1020,Silence_3,Htlt,Reaction,None,2
Pudding_FC_31102022_1020,Silence_3,Look,Reaction,At speaker,16
Pudding_FC_31102022_1020,Silence_3,Look,Reaction,Away from speaker,6
Pudding_FC_31102022_1020,Silence_3,Voc,Reaction,Contact,1
Pudding_FC_31102022_1020,Silence_3,Voc,Reaction,Recruitment,17
Pudding_FRF_31102022_0902,Dishabituation,FVO,Reaction,Distance,15
Pudding_FRF_31102022_0902,Dishabituation,FVO,Reaction,Other,9
Pudding_FRF_31102022_0902,Dishabituation,Fllw,Interaction,Kin,1
Pudding_FRF_31102022_0902,Dishabituation,HSH,Reaction,None,13
Pudding_FRF_31102022_0902,Dishabituation,Look,Reaction,At speaker,8
Pudding_FRF_31102022_0902,Dishabituation,Look,Reaction,Away from speaker,19
Pudding_FRF_31102022_0902,Habituation,Agn,Interaction,Towards other,7
Pudding_FRF_31102022_0902,Habituation,FVO,Reaction,Distance,8
Pudding_FRF_31102022_0902,Habituation,FVO,Reaction,Other,3
Pudding_FRF_31102022_0902,Habituation,HSH,Reaction,None,4
Pudding_FRF_31102022_0902,Habituation,Htlt,Reaction,None,6
Pudding_FRF_31102022_0902,Habituation,Look,Reaction,At speaker,10
Pudding_FRF_31102022_0902,Habituation,Look,Reaction,Away from speaker,42
Pudding_FRF_31102022_0902,Habituation,Voc,Reaction,Contact,1
Pudding_FRF_31102022_0902,Silence_1,FVO,Reaction,Distance,3
Pudding_FRF_31102022_0902,Silence_1,Look,Reaction,At speaker,5
Pudding_FRF_31102022_0902,Silence_1,Look,Reaction,Away from speaker,12
Pudding_FRF_31102022_0902,Silence_2,FVO,Reaction,Distance,4
Pudding_FRF_31102022_0902,Silence_2,FVO,Reaction,Other,2
Pudding_FRF_31102022_0902,Silence_2,HSH,Reaction,None,1
Pudding_FRF_31102022_0902,Silence_2,Htlt,Reaction,None,1
Pudding_FRF_31102022_0902,Silence_2,Look,Reaction,At speaker,6
Pudding_FRF_31102022_0902,Silence_2,Look,Reaction,Away from speaker,11
Pudding_FRF_31102022_0902,Silence_3,FVO,Reaction,Distance,2
Pudding_FRF_31102022_0902,Silence_3,FVO,Reaction,Other,5
Pudding_FRF_31102022_0902,Silence_3,HSH,Reaction,None,2
Pudding_FRF_31102022_0902,Silence_3,Look,Reaction,At speaker,4
Pudding_PRF_29102022_0953,Dishabituation,HSH,Reaction,None,18
Pudding_PRF_29102022_0953,Dishabituation,Look,Reaction,At speaker,4
Pudding_PRF_29102022_0953,Dishabituation,Look,Reaction,Away from speaker,8
Pudding_PRF_29102022_0953,Dishabituation,Voc,Reaction,Contact,3
Pudding_PRF_29102022_0953,Habituation,FVO,Reaction,Other,1
Pudding_PRF_29102022_0953,Habituation,HSH,Reaction,None,2
Pudding_PRF_29102022_0953,Habituation,Look,Reaction,At speaker,2
Pudding_PRF_29102022_0953,Habituation,Look,Reaction,Away from speaker,2
Pudding_PRF_29102022_0953,Habituation,Voc,Reaction,Contact,1
Pudding_PRF_29102022_0953,Habituation,Voc,Reaction,Distance,1
Pudding_PRF_29102022_0953,Silence_1,HSH,Reaction,None,3
Pudding_PRF_29102022_0953,Silence_1,Look,Reaction,At speaker,1
Pudding_PRF_29102022_0953,Silence_1,Look,Reaction,Away from speaker,2
Pudding_PRF_29102022_0953,Silence_1,Voc,Reaction,Contact,1
Pudding_PRF_29102022_0953,Silence_2,FVO,Reaction,Distance,1
Pudding_PRF_29102022_0953,Silence_2,HSH,Reaction,None,1
Pudding_PRF_29102022_0953,Silence_2,Look,Reaction,Away from speaker,2
Pudding_PRF_29102022_0953,Silence_3,NA,NA,NA,0
Romy_FC_14112022_0915,Dishabituation,FVO,Reaction,Distance,9
Romy_FC_14112022_0915,Dishabituation,FVO,Reaction,Other,5
Romy_FC_14112022_0915,Habituation,FVO,Reaction,Distance,8
Romy_FC_14112022_0915,Habituation,FVO,Reaction,Other,4
Romy_FC_14112022_0915,Habituation,Look,Reaction,At speaker,1
Romy_FC_14112022_0915,Habituation,Look,Reaction,Away from speaker,1
Romy_FC_14112022_0915,Silence_1,FVO,Reaction,Distance,11
Romy_FC_14112022_0915,Silence_1,FVO,Reaction,Other,8
Romy_FC_14112022_0915,Silence_1,HSH,Reaction,None,1
Romy_FC_14112022_0915,Silence_1,Htlt,Reaction,None,1
Romy_FC_14112022_0915,Silence_1,Look,Reaction,At speaker,9
Romy_FC_14112022_0915,Silence_1,Look,Reaction,Away from speaker,4
Romy_FC_14112022_0915,Silence_2,FVO,Reaction,Distance,3
Romy_FC_14112022_0915,Silence_3,NA,NA,NA,0
Romy_FRF_19112022_1455,Dishabituation,Fllw,Interaction,Kin,1
Romy_FRF_19112022_1455,Dishabituation,HSH,Reaction,None,6
Romy_FRF_19112022_1455,Dishabituation,Htlt,Reaction,None,2
Romy_FRF_19112022_1455,Dishabituation,Look,Reaction,At speaker,7
Romy_FRF_19112022_1455,Dishabituation,Look,Reaction,Away from speaker,41
Romy_FRF_19112022_1455,Dishabituation,Voc,Reaction,Contact,1
Romy_FRF_19112022_1455,Habituation,HSH,Reaction,None,1
Romy_FRF_19112022_1455,Habituation,Htlt,Reaction,None,1
Romy_FRF_19112022_1455,Habituation,Look,Reaction,At speaker,30
Romy_FRF_19112022_1455,Habituation,Look,Reaction,Away from speaker,49
Romy_FRF_19112022_1455,Habituation,Voc,Reaction,Contact,13
Romy_FRF_19112022_1455,Habituation,Voc,Reaction,Recruitment,8
Romy_FRF_19112022_1455,Silence_1,HSH,Reaction,None,1
Romy_FRF_19112022_1455,Silence_1,Htlt,Reaction,None,1
Romy_FRF_19112022_1455,Silence_1,Look,Reaction,At speaker,7
Romy_FRF_19112022_1455,Silence_1,Look,Reaction,Away from speaker,2
Romy_FRF_19112022_1455,Silence_1,Voc,Reaction,Contact,1
Romy_FRF_19112022_1455,Silence_2,Agn,Interaction,Towards other,1
Romy_FRF_19112022_1455,Silence_2,Htlt,Reaction,None,1
Romy_FRF_19112022_1455,Silence_2,Look,Reaction,At speaker,3
Romy_FRF_19112022_1455,Silence_2,Look,Reaction,Away from speaker,6
Romy_FRF_19112022_1455,Silence_3,Look,Reaction,Away from speaker,7
Romy_PRF_13112022_0938,Dishabituation,FVO,Reaction,Distance,8
Romy_PRF_13112022_0938,Dishabituation,FVO,Reaction,Other,1
Romy_PRF_13112022_0938,Dishabituation,HSH,Reaction,None,2
Romy_PRF_13112022_0938,Dishabituation,Htlt,Reaction,None,1
Romy_PRF_13112022_0938,Dishabituation,Look,Reaction,At speaker,1
Romy_PRF_13112022_0938,Dishabituation,Look,Reaction,Away from speaker,1
Romy_PRF_13112022_0938,Habituation,FVO,Reaction,Distance,8
Romy_PRF_13112022_0938,Habituation,FVO,Reaction,Other,2
Romy_PRF_13112022_0938,Habituation,Htlt,Reaction,None,6
Romy_PRF_13112022_0938,Habituation,Look,Reaction,At speaker,5
Romy_PRF_13112022_0938,Habituation,Look,Reaction,Away from speaker,1
Romy_PRF_13112022_0938,Habituation,Voc,Reaction,Contact,1
Romy_PRF_13112022_0938,Silence_1,FVO,Reaction,Distance,2
Romy_PRF_13112022_0938,Silence_1,FVO,Reaction,Other,2
Romy_PRF_13112022_0938,Silence_1,Look,Reaction,At speaker,5
Romy_PRF_13112022_0938,Silence_1,Look,Reaction,Away from speaker,1
Romy_PRF_13112022_0938,Silence_2,FVO,Reaction,Distance,5
Romy_PRF_13112022_0938,Silence_2,FVO,Reaction,Other,1
Romy_PRF_13112022_0938,Silence_2,Look,Reaction,At speaker,1
Romy_PRF_13112022_0938,Silence_3,FVO,Reaction,Distance,2
Rosenrot_FC_15112022_0941,Dishabituation,HSH,Reaction,None,1
Rosenrot_FC_15112022_0941,Dishabituation,Look,Reaction,At speaker,5
Rosenrot_FC_15112022_0941,Dishabituation,Look,Reaction,Away from speaker,18
Rosenrot_FC_15112022_0941,Dishabituation,Voc,Reaction,Contact,15
Rosenrot_FC_15112022_0941,Dishabituation,Voc,Reaction,Recruitment,8
Rosenrot_FC_15112022_0941,Habituation,HSH,Reaction,None,2
Rosenrot_FC_15112022_0941,Habituation,Look,Reaction,At speaker,23
Rosenrot_FC_15112022_0941,Habituation,Look,Reaction,Away from speaker,22
Rosenrot_FC_15112022_0941,Habituation,Voc,Reaction,Contact,14
Rosenrot_FC_15112022_0941,Habituation,Voc,Reaction,Recruitment,24
Rosenrot_FC_15112022_0941,Silence_1,HSH,Reaction,None,2
Rosenrot_FC_15112022_0941,Silence_1,Htlt,Reaction,None,1
Rosenrot_FC_15112022_0941,Silence_1,Look,Reaction,At speaker,19
Rosenrot_FC_15112022_0941,Silence_1,Voc,Reaction,Contact,10
Rosenrot_FC_15112022_0941,Silence_1,Voc,Reaction,Recruitment,4
Rosenrot_FC_15112022_0941,Silence_2,Look,Reaction,At speaker,2
Rosenrot_FC_15112022_0941,Silence_2,Voc,Reaction,Contact,2
Rosenrot_FC_15112022_0941,Silence_3,Look,Reaction,At speaker,3
Rosenrot_FC_15112022_0941,Silence_3,Look,Reaction,Away from speaker,16
Rosenrot_FC_15112022_0941,Silence_3,Voc,Reaction,Contact,2
Rosenrot_FC_18102022_1100,Dishabituation,Dep,Locomotion,With kin,1
Rosenrot_FC_18102022_1100,Dishabituation,FVO,Reaction,Departure,1
Rosenrot_FC_18102022_1100,Dishabituation,FVO,Reaction,Distance,4
Rosenrot_FC_18102022_1100,Dishabituation,FVO,Reaction,Other,11
Rosenrot_FC_18102022_1100,Dishabituation,Fllw,Interaction,Kin,1
Rosenrot_FC_18102022_1100,Dishabituation,HSH,Reaction,None,6
Rosenrot_FC_18102022_1100,Dishabituation,Htlt,Reaction,None,3
Rosenrot_FC_18102022_1100,Dishabituation,Look,Reaction,At speaker,17
Rosenrot_FC_18102022_1100,Dishabituation,Look,Reaction,Away from speaker,52
Rosenrot_FC_18102022_1100,Dishabituation,Voc,Reaction,Contact,5
Rosenrot_FC_18102022_1100,Dishabituation,Voc,Reaction,Recruitment,26
Rosenrot_FC_18102022_1100,Habituation,FVO,Reaction,Distance,5
Rosenrot_FC_18102022_1100,Habituation,FVO,Reaction,Other,5
Rosenrot_FC_18102022_1100,Habituation,Fllw,Interaction,Kin,4
Rosenrot_FC_18102022_1100,Habituation,HSH,Reaction,None,2
Rosenrot_FC_18102022_1100,Habituation,Look,Reaction,At speaker,16
Rosenrot_FC_18102022_1100,Habituation,Look,Reaction,Away from speaker,62
Rosenrot_FC_18102022_1100,Habituation,Voc,Reaction,Contact,7
Rosenrot_FC_18102022_1100,Habituation,Voc,Reaction,Other,1
Rosenrot_FC_18102022_1100,Habituation,Voc,Reaction,Recruitment,11
Rosenrot_FC_18102022_1100,Silence_1,Fllw,Interaction,Kin,1
Rosenrot_FC_18102022_1100,Silence_1,Htlt,Reaction,None,1
Rosenrot_FC_18102022_1100,Silence_1,Look,Reaction,At speaker,3
Rosenrot_FC_18102022_1100,Silence_1,Look,Reaction,Away from speaker,21
Rosenrot_FC_18102022_1100,Silence_1,Voc,Reaction,Contact,1
Rosenrot_FC_18102022_1100,Silence_1,Voc,Reaction,Recruitment,22
Rosenrot_FC_18102022_1100,Silence_2,FVO,Reaction,Distance,3
Rosenrot_FC_18102022_1100,Silence_2,FVO,Reaction,Other,1
Rosenrot_FC_18102022_1100,Silence_2,Fllw,Interaction,Kin,1
Rosenrot_FC_18102022_1100,Silence_2,Htlt,Reaction,None,1
Rosenrot_FC_18102022_1100,Silence_2,Look,Reaction,At speaker,4
Rosenrot_FC_18102022_1100,Silence_2,Look,Reaction,Away from speaker,9
Rosenrot_FC_18102022_1100,Silence_2,Voc,Reaction,Contact,2
Rosenrot_FC_18102022_1100,Silence_2,Voc,Reaction,Other,6
Rosenrot_FC_18102022_1100,Silence_2,Voc,Reaction,Recruitment,2
Rosenrot_FC_18102022_1100,Silence_3,FVO,Reaction,Distance,4
Rosenrot_FRF_20112022_0930,Dishabituation,Look,Reaction,At speaker,4
Rosenrot_FRF_20112022_0930,Dishabituation,Look,Reaction,Away from speaker,13
Rosenrot_FRF_20112022_0930,Habituation,FVO,Reaction,Other,4
Rosenrot_FRF_20112022_0930,Habituation,HSH,Reaction,None,1
Rosenrot_FRF_20112022_0930,Habituation,Look,Reaction,At speaker,29
Rosenrot_FRF_20112022_0930,Habituation,Look,Reaction,Away from speaker,38
Rosenrot_FRF_20112022_0930,Habituation,Voc,Reaction,Contact,6
Rosenrot_FRF_20112022_0930,Habituation,Voc,Reaction,Recruitment,17
Rosenrot_FRF_20112022_0930,Silence_1,HSH,Reaction,None,2
Rosenrot_FRF_20112022_0930,Silence_1,Look,Reaction,At speaker,13
Rosenrot_FRF_20112022_0930,Silence_1,Look,Reaction,Away from speaker,8
Rosenrot_FRF_20112022_0930,Silence_1,Voc,Reaction,Contact,1
Rosenrot_FRF_20112022_0930,Silence_2,Fllw,Interaction,Kin,1
Rosenrot_FRF_20112022_0930,Silence_2,HSH,Reaction,None,2
Rosenrot_FRF_20112022_0930,Silence_2,Look,Reaction,At speaker,6
Rosenrot_FRF_20112022_0930,Silence_2,Look,Reaction,Away from speaker,10
Rosenrot_FRF_20112022_0930,Silence_3,FVO,Reaction,Other,1
Rosenrot_FRF_20112022_0930,Silence_3,Fllw,Interaction,Kin,1
Rosenrot_FRF_20112022_0930,Silence_3,HSH,Reaction,None,2
Rosenrot_FRF_20112022_0930,Silence_3,Look,Reaction,At speaker,5
Rosenrot_FRF_20112022_0930,Silence_3,Look,Reaction,Away from speaker,15
Rosenrot_FRF_20112022_0930,Silence_3,Voc,Reaction,Contact,2
Rosenrot_FRF_31102022_0931,Dishabituation,FVO,Reaction,Distance,25
Rosenrot_FRF_31102022_0931,Dishabituation,FVO,Reaction,Other,3
Rosenrot_FRF_31102022_0931,Dishabituation,Look,Reaction,At speaker,14
Rosenrot_FRF_31102022_0931,Dishabituation,Look,Reaction,Away from speaker,4
Rosenrot_FRF_31102022_0931,Dishabituation,Voc,Reaction,Contact,1
Rosenrot_FRF_31102022_0931,Habituation,FVO,Reaction,Distance,30
Rosenrot_FRF_31102022_0931,Habituation,FVO,Reaction,Other,5
Rosenrot_FRF_31102022_0931,Habituation,Look,Reaction,At speaker,20
Rosenrot_FRF_31102022_0931,Silence_1,FVO,Reaction,Distance,7
Rosenrot_FRF_31102022_0931,Silence_1,FVO,Reaction,Other,5
Rosenrot_FRF_31102022_0931,Silence_1,Look,Reaction,At speaker,8
Rosenrot_FRF_31102022_0931,Silence_2,FVO,Reaction,Distance,1
Rosenrot_FRF_31102022_0931,Silence_3,FVO,Reaction,Distance,2
Rosenrot_FRF_31102022_0931,Silence_3,FVO,Reaction,Other,6
Rosenrot_FRF_31102022_0931,Silence_3,Htlt,Reaction,None,1
Rosenrot_FRF_31102022_0931,Silence_3,Look,Reaction,At speaker,8
Rosenrot_FRF_31102022_0931,Silence_3,Voc,Reaction,Contact,1
Rosenrot_FRF_31102022_0931,Silence_3,Voc,Reaction,Other,4
Rosenrot_FRP_17102022_1020,Dishabituation,FVO,Reaction,Distance,5
Rosenrot_FRP_17102022_1020,Dishabituation,FVO,Reaction,Other,1
Rosenrot_FRP_17102022_1020,Dishabituation,HSH,Reaction,None,2
Rosenrot_FRP_17102022_1020,Dishabituation,Htlt,Reaction,None,1
Rosenrot_FRP_17102022_1020,Dishabituation,Look,Reaction,At speaker,39
Rosenrot_FRP_17102022_1020,Dishabituation,Look,Reaction,Away from speaker,8
Rosenrot_FRP_17102022_1020,Dishabituation,Voc,Reaction,Contact,14
Rosenrot_FRP_17102022_1020,Habituation,FVO,Reaction,Distance,13
Rosenrot_FRP_17102022_1020,Habituation,FVO,Reaction,Other,1
Rosenrot_FRP_17102022_1020,Habituation,FVO,Reaction,Recruitment,12
Rosenrot_FRP_17102022_1020,Habituation,Look,Reaction,At speaker,25
Rosenrot_FRP_17102022_1020,Habituation,Look,Reaction,Away from speaker,9
Rosenrot_FRP_17102022_1020,Habituation,Voc,Reaction,Contact,7
Rosenrot_FRP_17102022_1020,Silence_1,FVO,Reaction,Distance,1
Rosenrot_FRP_17102022_1020,Silence_1,FVO,Reaction,Recruitment,13
Rosenrot_FRP_17102022_1020,Silence_1,HSH,Reaction,None,2
Rosenrot_FRP_17102022_1020,Silence_1,Look,Reaction,At speaker,20
Rosenrot_FRP_17102022_1020,Silence_1,Look,Reaction,Away from speaker,8
Rosenrot_FRP_17102022_1020,Silence_2,FVO,Reaction,Distance,4
Rosenrot_FRP_17102022_1020,Silence_2,Look,Reaction,At speaker,6
Rosenrot_FRP_17102022_1020,Silence_2,Look,Reaction,Away from speaker,1
Rosenrot_FRP_17102022_1020,Silence_2,Voc,Reaction,Contact,4
Rosenrot_FRP_17102022_1020,Silence_3,FVO,Reaction,Distance,5
Rosenrot_FRP_17102022_1020,Silence_3,FVO,Reaction,Recruitment,4
Rosenrot_FRP_17102022_1020,Silence_3,Htlt,Reaction,None,1
Rosenrot_FRP_17102022_1020,Silence_3,Look,Reaction,Away from speaker,1
Rosenrot_PRF_13112022_1006,Dishabituation,FVO,Reaction,Other,1
Rosenrot_PRF_13112022_1006,Dishabituation,Htlt,Reaction,None,1
Rosenrot_PRF_13112022_1006,Dishabituation,Look,Reaction,At speaker,1
Rosenrot_PRF_13112022_1006,Habituation,FVO,Reaction,Other,1
Rosenrot_PRF_13112022_1006,Habituation,HSH,Reaction,None,3
Rosenrot_PRF_13112022_1006,Habituation,Htlt,Reaction,None,7
Rosenrot_PRF_13112022_1006,Habituation,Look,Reaction,At speaker,5
Rosenrot_PRF_13112022_1006,Habituation,Look,Reaction,Away from speaker,43
Rosenrot_PRF_13112022_1006,Habituation,Voc,Reaction,Contact,2
Rosenrot_PRF_13112022_1006,Silence_1,FVO,Reaction,Other,1
Rosenrot_PRF_13112022_1006,Silence_1,Fllw,Interaction,Kin,1
Rosenrot_PRF_13112022_1006,Silence_1,Look,Reaction,At speaker,2
Rosenrot_PRF_13112022_1006,Silence_1,Look,Reaction,Away from speaker,13
Rosenrot_PRF_13112022_1006,Silence_2,FVO,Reaction,Other,5
Rosenrot_PRF_13112022_1006,Silence_2,Htlt,Reaction,None,1
Rosenrot_PRF_13112022_1006,Silence_2,Look,Reaction,Away from speaker,1
Rosenrot_PRF_13112022_1006,Silence_3,NA,NA,NA,0
Rubezahl_FC_15102022_1532,Dishabituation,Agn,Interaction,Towards other,3
Rubezahl_FC_15102022_1532,Dishabituation,Fllw,Interaction,Kin,2
Rubezahl_FC_15102022_1532,Dishabituation,HSH,Reaction,None,5
Rubezahl_FC_15102022_1532,Dishabituation,Look,Reaction,At speaker,6
Rubezahl_FC_15102022_1532,Dishabituation,Look,Reaction,Away from speaker,43
Rubezahl_FC_15102022_1532,Dishabituation,Voc,Reaction,Contact,4
Rubezahl_FC_15102022_1532,Habituation,Agn,Interaction,Towards other,1
Rubezahl_FC_15102022_1532,Habituation,HSH,Reaction,None,3
Rubezahl_FC_15102022_1532,Habituation,Look,Reaction,At speaker,5
Rubezahl_FC_15102022_1532,Habituation,Look,Reaction,Away from speaker,16
Rubezahl_FC_15102022_1532,Habituation,Voc,Reaction,Contact,9
Rubezahl_FC_15102022_1532,Silence_1,Agn,Interaction,Towards other,1
Rubezahl_FC_15102022_1532,Silence_1,Look,Reaction,At speaker,3
Rubezahl_FC_15102022_1532,Silence_1,Look,Reaction,Away from speaker,3
Rubezahl_FC_15102022_1532,Silence_1,Voc,Reaction,Contact,2
Rubezahl_FC_15102022_1532,Silence_2,HSH,Reaction,None,2
Rubezahl_FC_15102022_1532,Silence_2,Look,Reaction,Away from speaker,4
Rubezahl_FC_15102022_1532,Silence_3,Fllw,Interaction,Kin,1
Rubezahl_FC_15102022_1532,Silence_3,HSH,Reaction,None,5
Rubezahl_FC_15102022_1532,Silence_3,Look,Reaction,At speaker,1
Rubezahl_FC_15102022_1532,Silence_3,Voc,Reaction,Contact,1
Rubezahl_FRF_29102022_1043,Dishabituation,FVO,Reaction,Distance,5
Rubezahl_FRF_29102022_1043,Dishabituation,FVO,Reaction,Recruitment,9
Rubezahl_FRF_29102022_1043,Dishabituation,HSH,Reaction,None,2
Rubezahl_FRF_29102022_1043,Dishabituation,Look,Reaction,At speaker,40
Rubezahl_FRF_29102022_1043,Dishabituation,Look,Reaction,Away from speaker,16
Rubezahl_FRF_29102022_1043,Dishabituation,Voc,Reaction,Contact,17
Rubezahl_FRF_29102022_1043,Habituation,FVO,Reaction,Distance,11
Rubezahl_FRF_29102022_1043,Habituation,FVO,Reaction,Other,5
Rubezahl_FRF_29102022_1043,Habituation,Htlt,Reaction,None,3
Rubezahl_FRF_29102022_1043,Habituation,Look,Reaction,At speaker,12
Rubezahl_FRF_29102022_1043,Habituation,Look,Reaction,Away from speaker,10
